Date,Year,Month,year_month,Day,Weekday,Holiday,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Monthly Mean Temp (°C),Delta Temp (°C),Total Precip (mm),Monthly Mean Precip (mm),Delta Precip (mm),Snow on Grnd (cm),Barrie Ridership,Kitchener Ridership,Lakeshore East Ridership,Lakeshore West Ridership,Milton Ridership,Richmond Hill Ridership,Stouffville Ridership,Union Station Ridership,Total GO Ridership,Outlier,Overall Mean,2SD_above,2SD_below
2017-06-09,2017,6,2017-06,9,Friday,False,25.5,14.6,20.1,19.413333333333334,0.6866666666666674,0.0,2.723333333333334,-2.723333333333334,0.0,8654,12137,23956,32415,13814,4969,7757,86527,190229,False,204211.9054054054,232457.9053204741,175965.90549033674
2017-06-10,2017,6,2017-06,10,Saturday,False,27.0,15.9,21.5,19.413333333333334,2.086666666666666,0.0,2.723333333333334,-2.723333333333334,0.0,1045,427,6861,11287,291,0,338,11939,32188,False,45352.333333333336,73886.65646862905,16818.010198037613
2017-06-11,2017,6,2017-06,11,Sunday,False,29.0,18.8,23.9,19.413333333333334,4.486666666666665,0.0,2.723333333333334,-2.723333333333334,0.0,1075,381,6813,14622,197,0,218,10132,33438,False,32455.370860927153,53039.51923403652,11871.222487817791
2017-06-12,2017,6,2017-06,12,Monday,False,30.4,19.8,25.1,19.413333333333334,5.686666666666667,0.0,2.723333333333334,-2.723333333333334,0.0,9692,12802,24273,32522,15272,5764,8426,92410,201161,False,219741.3409090909,261398.51874083583,178084.163077346
2017-06-13,2017,6,2017-06,13,Tuesday,False,25.4,19.0,22.2,19.413333333333334,2.7866666666666653,0.0,2.723333333333334,-2.723333333333334,0.0,9827,13834,26580,37421,15861,5865,8692,99726,217806,False,226142.08666666667,260553.15572545084,191731.0176078825
2017-06-14,2017,6,2017-06,14,Wednesday,False,22.4,17.1,19.8,19.413333333333334,0.3866666666666667,0.0,2.723333333333334,-2.723333333333334,0.0,9780,13795,26892,36569,15731,5759,8499,98948,215973,False,227296.50331125828,254365.8101718576,200227.19645065896
2017-06-15,2017,6,2017-06,15,Thursday,False,18.8,15.9,17.4,19.413333333333334,-2.0133333333333354,0.0,2.723333333333334,-2.723333333333334,0.0,9720,13381,26685,39923,15530,5630,8522,95429,214820,False,224966.61589403974,253295.69627997148,196637.535508108
2017-06-16,2017,6,2017-06,16,Friday,False,30.1,16.6,23.4,19.413333333333334,3.9866666666666646,3.1,2.723333333333334,0.37666666666666604,0.0,8572,12401,25932,36749,13696,4927,7597,89806,199680,False,204211.9054054054,232457.9053204741,175965.90549033674
2017-06-17,2017,6,2017-06,17,Saturday,False,27.0,19.9,23.5,19.413333333333334,4.086666666666666,0.5,2.723333333333334,-2.223333333333334,0.0,1801,754,10223,23708,292,0,388,20993,58159,False,45352.333333333336,73886.65646862905,16818.010198037613
2017-06-18,2017,6,2017-06,18,Sunday,False,28.2,20.2,24.2,19.413333333333334,4.786666666666665,1.4,2.723333333333334,-1.3233333333333341,0.0,1486,611,7928,14190,215,0,234,15982,40646,False,32455.370860927153,53039.51923403652,11871.222487817791
2017-06-19,2017,6,2017-06,19,Monday,False,28.0,16.4,22.2,19.413333333333334,2.7866666666666653,1.8,2.723333333333334,-0.923333333333334,0.0,10036,13452,25308,34455,15591,5736,8499,95549,208626,False,219741.3409090909,261398.51874083583,178084.163077346
2017-06-20,2017,6,2017-06,20,Tuesday,False,24.3,13.3,18.8,19.413333333333334,-0.6133333333333333,6.4,2.723333333333334,3.6766666666666663,0.0,9800,13541,26677,37384,15746,5754,8580,98070,215552,False,226142.08666666667,260553.15572545084,191731.0176078825
2017-06-21,2017,6,2017-06,21,Wednesday,False,23.6,12.9,18.3,19.413333333333334,-1.1133333333333333,0.0,2.723333333333334,-2.723333333333334,0.0,9722,13588,26385,37098,15835,5734,8502,96830,213694,False,227296.50331125828,254365.8101718576,200227.19645065896
2017-06-22,2017,6,2017-06,22,Thursday,False,21.9,14.2,18.1,19.413333333333334,-1.3133333333333326,6.8,2.723333333333334,4.076666666666666,0.0,9506,13260,25250,34254,15429,5636,8596,93824,205755,False,224966.61589403974,253295.69627997148,196637.535508108
2017-06-23,2017,6,2017-06,23,Friday,False,25.4,18.9,22.2,19.413333333333334,2.7866666666666653,33.1,2.723333333333334,30.37666666666667,0.0,8291,12066,27612,46257,13193,3670,7555,92334,210978,False,204211.9054054054,232457.9053204741,175965.90549033674
2017-06-24,2017,6,2017-06,24,Saturday,False,25.1,16.3,20.7,19.413333333333334,1.2866666666666653,0.0,2.723333333333334,-2.723333333333334,0.0,1533,734,9808,21647,354,0,406,17925,52407,False,45352.333333333336,73886.65646862905,16818.010198037613
2017-06-25,2017,6,2017-06,25,Sunday,False,21.3,15.6,18.5,19.413333333333334,-0.913333333333334,2.4,2.723333333333334,-0.32333333333333414,0.0,1373,661,6641,15781,289,0,292,14537,39574,False,32455.370860927153,53039.51923403652,11871.222487817791
2017-06-26,2017,6,2017-06,26,Monday,False,21.3,12.3,16.8,19.413333333333334,-2.6133333333333333,4.3,2.723333333333334,1.5766666666666658,0.0,9645,12732,23896,32707,14790,5568,8688,92574,200600,False,219741.3409090909,261398.51874083583,178084.163077346
2017-06-27,2017,6,2017-06,27,Tuesday,False,20.6,12.3,16.5,19.413333333333334,-2.913333333333334,0.7,2.723333333333334,-2.0233333333333343,0.0,9858,13449,29092,46399,15553,5655,9005,102066,231077,False,226142.08666666667,260553.15572545084,191731.0176078825
2017-06-28,2017,6,2017-06,28,Wednesday,False,24.2,12.4,18.3,19.413333333333334,-1.1133333333333333,0.0,2.723333333333334,-2.723333333333334,0.0,9573,13598,27185,38889,15366,5651,9019,99792,219073,False,227296.50331125828,254365.8101718576,200227.19645065896
2017-06-29,2017,6,2017-06,29,Thursday,False,25.6,14.6,20.1,19.413333333333334,0.6866666666666674,3.2,2.723333333333334,0.47666666666666613,0.0,9179,13078,27095,39986,14930,5310,8419,96595,214592,False,224966.61589403974,253295.69627997148,196637.535508108
2017-06-30,2017,6,2017-06,30,Friday,False,26.4,18.5,22.5,19.413333333333334,3.086666666666666,7.9,2.723333333333334,5.176666666666666,0.0,7002,10758,23435,33438,11303,3895,6886,77141,173858,True,204211.9054054054,232457.9053204741,175965.90549033674
2017-07-01,2017,7,2017-07,1,Saturday,True,25.2,17.1,21.2,21.774193548387103,-0.5741935483871039,3.2,1.8645161290322585,1.3354838709677417,0.0,2012,1069,11254,16726,504,0,648,22809,55022,False,,,
2017-07-02,2017,7,2017-07,2,Sunday,False,27.9,15.1,21.5,21.774193548387103,-0.2741935483871032,1.3,1.8645161290322585,-0.5645161290322585,0.0,1448,701,7492,13323,225,0,371,16858,40418,False,32455.370860927153,53039.51923403652,11871.222487817791
2017-07-03,2017,7,2017-07,3,Monday,True,24.9,15.6,20.3,21.774193548387103,-1.4741935483871025,0.0,1.8645161290322585,-1.8645161290322585,0.0,1432,591,6373,9315,237,0,298,9878,28124,False,,,
2017-07-04,2017,7,2017-07,4,Tuesday,False,25.8,15.7,20.8,21.774193548387103,-0.9741935483871025,0.0,1.8645161290322585,-1.8645161290322585,0.0,9105,12261,23179,30472,14415,5206,8156,86743,189537,True,226142.08666666667,260553.15572545084,191731.0176078825
2017-07-05,2017,7,2017-07,5,Wednesday,False,26.2,16.0,21.1,21.774193548387103,-0.6741935483871018,0.0,1.8645161290322585,-1.8645161290322585,0.0,9447,12848,24494,33456,15151,5466,8553,92129,201544,False,227296.50331125828,254365.8101718576,200227.19645065896
2017-07-06,2017,7,2017-07,6,Thursday,False,29.4,17.0,23.2,21.774193548387103,1.425806451612896,0.0,1.8645161290322585,-1.8645161290322585,0.0,9318,13036,26125,35983,14936,5491,8492,95847,209228,False,224966.61589403974,253295.69627997148,196637.535508108
2017-07-07,2017,7,2017-07,7,Friday,False,27.4,19.6,23.5,21.774193548387103,1.7258064516128968,5.9,1.8645161290322585,4.035483870967742,0.0,8164,11903,25461,36051,13098,4705,7861,87852,195095,False,204211.9054054054,232457.9053204741,175965.90549033674
2017-07-08,2017,7,2017-07,8,Saturday,False,24.3,17.2,20.8,21.774193548387103,-0.9741935483871025,0.0,1.8645161290322585,-1.8645161290322585,0.0,1908,737,9896,17357,356,0,409,20386,51049,False,45352.333333333336,73886.65646862905,16818.010198037613
2017-07-09,2017,7,2017-07,9,Sunday,False,26.7,15.9,21.3,21.774193548387103,-0.4741935483871025,0.0,1.8645161290322585,-1.8645161290322585,0.0,1466,550,6929,12022,239,0,243,14635,36084,False,32455.370860927153,53039.51923403652,11871.222487817791
2017-07-10,2017,7,2017-07,10,Monday,False,24.9,18.5,21.7,21.774193548387103,-0.0741935483871039,0.0,1.8645161290322585,-1.8645161290322585,0.0,9326,12841,24185,32512,14912,5536,8599,91894,199805,False,219741.3409090909,261398.51874083583,178084.163077346
2017-07-11,2017,7,2017-07,11,Tuesday,False,27.9,17.7,22.8,21.774193548387103,1.0258064516128975,0.0,1.8645161290322585,-1.8645161290322585,0.0,9546,13358,25223,34421,15387,5579,8760,94346,206620,False,226142.08666666667,260553.15572545084,191731.0176078825
2017-07-12,2017,7,2017-07,12,Wednesday,False,26.2,19.6,22.9,21.774193548387103,1.1258064516128954,0.0,1.8645161290322585,-1.8645161290322585,0.0,9377,13182,24893,34131,15333,5519,8621,93660,204716,False,227296.50331125828,254365.8101718576,200227.19645065896
2017-07-13,2017,7,2017-07,13,Thursday,False,19.7,15.9,17.8,21.774193548387103,-3.9741935483871025,10.8,1.8645161290322585,8.935483870967742,0.0,9286,13005,23936,30715,15077,5488,8478,89385,195370,True,224966.61589403974,253295.69627997148,196637.535508108
2017-07-14,2017,7,2017-07,14,Friday,False,26.3,17.2,21.8,21.774193548387103,0.02580645161289752,0.2,1.8645161290322585,-1.6645161290322585,0.0,8129,11869,23411,33837,13192,4738,7685,83902,186763,False,204211.9054054054,232457.9053204741,175965.90549033674
2017-07-15,2017,7,2017-07,15,Saturday,False,27.3,18.4,22.9,21.774193548387103,1.1258064516128954,0.0,1.8645161290322585,-1.8645161290322585,0.0,1555,870,9716,24388,341,0,432,18938,56240,False,45352.333333333336,73886.65646862905,16818.010198037613
2017-07-16,2017,7,2017-07,16,Sunday,False,26.1,17.9,22.0,21.774193548387103,0.2258064516128968,0.0,1.8645161290322585,-1.8645161290322585,0.0,1457,714,9016,21338,268,0,248,19309,52350,False,32455.370860927153,53039.51923403652,11871.222487817791
2017-07-17,2017,7,2017-07,17,Monday,False,24.9,20.0,22.5,21.774193548387103,0.7258064516128968,0.0,1.8645161290322585,-1.8645161290322585,0.0,9378,12827,23345,31935,14782,5452,8350,91063,197132,False,219741.3409090909,261398.51874083583,178084.163077346
2017-07-18,2017,7,2017-07,18,Tuesday,False,26.8,17.8,22.3,21.774193548387103,0.5258064516128975,0.0,1.8645161290322585,-1.8645161290322585,0.0,9773,13470,26314,38712,15509,5507,8825,98052,216162,False,226142.08666666667,260553.15572545084,191731.0176078825
2017-07-19,2017,7,2017-07,19,Wednesday,False,31.1,19.5,25.3,21.774193548387103,3.5258064516128975,0.0,1.8645161290322585,-1.8645161290322585,0.0,9477,13258,25908,38412,15147,5501,8744,95292,211739,False,227296.50331125828,254365.8101718576,200227.19645065896
2017-07-20,2017,7,2017-07,20,Thursday,False,23.0,15.4,19.2,21.774193548387103,-2.574193548387104,27.0,1.8645161290322585,25.135483870967743,0.0,9382,12893,24459,33166,15075,5381,8540,91324,200220,False,224966.61589403974,253295.69627997148,196637.535508108
2017-07-21,2017,7,2017-07,21,Friday,False,29.7,19.0,24.4,21.774193548387103,2.6258064516128954,0.0,1.8645161290322585,-1.8645161290322585,0.0,8039,11685,22872,31292,12887,4619,7761,81682,180837,False,204211.9054054054,232457.9053204741,175965.90549033674
2017-07-22,2017,7,2017-07,22,Saturday,False,24.4,19.8,22.1,21.774193548387103,0.32580645161289823,1.7,1.8645161290322585,-0.16451612903225854,0.0,1360,647,7822,18656,276,0,309,13648,42718,False,45352.333333333336,73886.65646862905,16818.010198037613
2017-07-23,2017,7,2017-07,23,Sunday,False,23.8,20.3,22.1,21.774193548387103,0.32580645161289823,0.0,1.8645161290322585,-1.8645161290322585,0.0,1248,484,5080,8993,180,0,209,9035,25229,False,32455.370860927153,53039.51923403652,11871.222487817791
2017-07-24,2017,7,2017-07,24,Monday,False,22.6,16.8,19.7,21.774193548387103,-2.074193548387104,0.0,1.8645161290322585,-1.8645161290322585,0.0,9443,12808,25573,37994,14835,5437,8528,94113,208731,False,219741.3409090909,261398.51874083583,178084.163077346
2017-07-25,2017,7,2017-07,25,Tuesday,False,23.1,16.4,19.8,21.774193548387103,-1.9741935483871025,0.2,1.8645161290322585,-1.6645161290322585,0.0,9577,13501,27084,38888,15443,5535,8910,99047,217985,False,226142.08666666667,260553.15572545084,191731.0176078825
2017-07-26,2017,7,2017-07,26,Wednesday,False,21.9,15.4,18.7,21.774193548387103,-3.074193548387104,1.4,1.8645161290322585,-0.4645161290322586,0.0,9422,13069,26063,35693,15156,5378,8635,96478,209894,False,227296.50331125828,254365.8101718576,200227.19645065896
2017-07-27,2017,7,2017-07,27,Thursday,False,26.6,18.7,22.7,21.774193548387103,0.9258064516128961,6.1,1.8645161290322585,4.235483870967741,0.0,9400,13286,26283,35975,14996,5390,8685,96685,210700,False,224966.61589403974,253295.69627997148,196637.535508108
2017-07-28,2017,7,2017-07,28,Friday,False,23.4,16.7,20.1,21.774193548387103,-1.6741935483871018,0.0,1.8645161290322585,-1.8645161290322585,0.0,7951,12073,26038,38425,12802,4618,7816,86285,196008,False,204211.9054054054,232457.9053204741,175965.90549033674
2017-07-29,2017,7,2017-07,29,Saturday,False,26.8,16.5,21.7,21.774193548387103,-0.0741935483871039,0.0,1.8645161290322585,-1.8645161290322585,0.0,2063,889,11372,23310,419,0,522,22008,60583,False,45352.333333333336,73886.65646862905,16818.010198037613
2017-07-30,2017,7,2017-07,30,Sunday,False,30.5,19.9,25.2,21.774193548387103,3.425806451612896,0.0,1.8645161290322585,-1.8645161290322585,0.0,1926,642,10092,24209,248,0,372,19312,56801,True,32455.370860927153,53039.51923403652,11871.222487817791
2017-07-31,2017,7,2017-07,31,Monday,False,28.8,18.4,23.6,21.774193548387103,1.8258064516128982,0.0,1.8645161290322585,-1.8645161290322585,0.0,9192,12515,22899,31099,14716,5416,8404,88558,192799,False,219741.3409090909,261398.51874083583,178084.163077346
2017-08-01,2017,8,2017-08,1,Tuesday,False,28.9,19.7,24.3,20.551612903225802,3.7483870967741986,0.4,0.6580645161290322,-0.25806451612903214,0.0,9412,13127,24391,32589,15216,5544,8688,92838,201805,False,226142.08666666667,260553.15572545084,191731.0176078825
2017-08-02,2017,8,2017-08,2,Wednesday,False,29.6,19.4,24.5,20.551612903225802,3.948387096774198,1.5,0.6580645161290322,0.8419354838709678,0.0,9217,12740,24078,32698,14987,5368,8457,91182,198727,True,227296.50331125828,254365.8101718576,200227.19645065896
2017-08-03,2017,8,2017-08,3,Thursday,False,28.1,19.5,23.8,20.551612903225802,3.2483870967741986,0.0,0.6580645161290322,-0.6580645161290322,0.0,8961,12599,24422,34629,14738,5380,8480,89420,198629,False,224966.61589403974,253295.69627997148,196637.535508108
2017-08-04,2017,8,2017-08,4,Friday,False,26.4,17.2,21.8,20.551612903225802,1.2483870967741986,8.5,0.6580645161290322,7.841935483870968,0.0,6835,10303,20283,26558,11017,4091,6727,70883,156697,True,204211.9054054054,232457.9053204741,175965.90549033674
2017-08-05,2017,8,2017-08,5,Saturday,False,21.9,14.9,18.4,20.551612903225802,-2.1516129032258036,0.6,0.6580645161290322,-0.058064516129032184,0.0,1350,1308,11492,24727,559,0,481,16704,56621,False,45352.333333333336,73886.65646862905,16818.010198037613
2017-08-06,2017,8,2017-08,6,Sunday,False,24.3,13.0,18.7,20.551612903225802,-1.8516129032258029,0.0,0.6580645161290322,-0.6580645161290322,0.0,997,511,5422,9514,184,2,210,10164,27004,False,32455.370860927153,53039.51923403652,11871.222487817791
2017-08-07,2017,8,2017-08,7,Monday,True,21.3,15.4,18.4,20.551612903225802,-2.1516129032258036,0.0,0.6580645161290322,-0.6580645161290322,0.0,1377,584,6282,11436,263,0,195,10134,30271,False,,,
2017-08-08,2017,8,2017-08,8,Tuesday,False,25.0,14.7,19.9,20.551612903225802,-0.6516129032258036,0.2,0.6580645161290322,-0.45806451612903215,0.0,9005,12739,24858,34832,14339,5201,8427,92288,201689,False,226142.08666666667,260553.15572545084,191731.0176078825
2017-08-09,2017,8,2017-08,9,Wednesday,False,27.9,17.1,22.5,20.551612903225802,1.9483870967741979,0.0,0.6580645161290322,-0.6580645161290322,0.0,9054,12817,26140,39987,14615,5324,8637,95014,211588,False,227296.50331125828,254365.8101718576,200227.19645065896
2017-08-10,2017,8,2017-08,10,Thursday,False,27.0,17.3,22.2,20.551612903225802,1.6483870967741971,0.0,0.6580645161290322,-0.6580645161290322,0.0,8844,12793,25268,34803,14525,5246,8492,92403,202374,False,224966.61589403974,253295.69627997148,196637.535508108
2017-08-11,2017,8,2017-08,11,Friday,False,24.5,17.4,21.0,20.551612903225802,0.44838709677419786,0.0,0.6580645161290322,-0.6580645161290322,0.0,7683,11617,24981,37300,12690,4427,7659,85057,191414,False,204211.9054054054,232457.9053204741,175965.90549033674
2017-08-12,2017,8,2017-08,12,Saturday,False,26.4,16.7,21.6,20.551612903225802,1.0483870967741993,0.0,0.6580645161290322,-0.6580645161290322,0.0,2021,742,11706,25317,307,2,427,23531,64053,False,45352.333333333336,73886.65646862905,16818.010198037613
2017-08-13,2017,8,2017-08,13,Sunday,False,26.2,15.3,20.8,20.551612903225802,0.24838709677419857,0.0,0.6580645161290322,-0.6580645161290322,0.0,1655,658,8215,13411,276,0,279,16369,40863,False,32455.370860927153,53039.51923403652,11871.222487817791
2017-08-14,2017,8,2017-08,14,Monday,False,26.2,17.6,21.9,20.551612903225802,1.3483870967741964,0.0,0.6580645161290322,-0.6580645161290322,0.0,9142,12741,24099,33274,14498,5292,8452,91288,198786,False,219741.3409090909,261398.51874083583,178084.163077346
2017-08-15,2017,8,2017-08,15,Tuesday,False,25.8,16.7,21.3,20.551612903225802,0.7483870967741986,0.0,0.6580645161290322,-0.6580645161290322,0.0,9360,12985,25347,34801,14848,5444,8623,94855,206263,False,226142.08666666667,260553.15572545084,191731.0176078825
2017-08-16,2017,8,2017-08,16,Wednesday,False,23.2,17.8,20.5,20.551612903225802,-0.05161290322580214,0.0,0.6580645161290322,-0.6580645161290322,0.0,9252,13202,25876,35630,14823,5327,8614,95025,207749,False,227296.50331125828,254365.8101718576,200227.19645065896
2017-08-17,2017,8,2017-08,17,Thursday,False,23.4,17.8,20.6,20.551612903225802,0.04838709677419928,8.2,0.6580645161290322,7.541935483870967,0.0,9206,12887,27303,39609,14681,5278,8711,95523,213198,False,224966.61589403974,253295.69627997148,196637.535508108
2017-08-18,2017,8,2017-08,18,Friday,False,27.9,20.7,24.3,20.551612903225802,3.7483870967741986,0.0,0.6580645161290322,-0.6580645161290322,0.0,7855,11531,26076,44350,12435,4443,7649,82514,196853,False,204211.9054054054,232457.9053204741,175965.90549033674
2017-08-19,2017,8,2017-08,19,Saturday,False,24.9,17.1,21.0,20.551612903225802,0.44838709677419786,0.0,0.6580645161290322,-0.6580645161290322,0.0,1518,736,12122,33670,307,0,383,17247,65983,False,45352.333333333336,73886.65646862905,16818.010198037613
2017-08-20,2017,8,2017-08,20,Sunday,False,28.1,16.2,22.2,20.551612903225802,1.6483870967741971,0.0,0.6580645161290322,-0.6580645161290322,0.0,1439,614,7882,18645,236,0,228,11536,40580,False,32455.370860927153,53039.51923403652,11871.222487817791
2017-08-21,2017,8,2017-08,21,Monday,False,28.7,18.7,23.7,20.551612903225802,3.148387096774197,0.0,0.6580645161290322,-0.6580645161290322,0.0,8853,12913,25989,41575,14124,5011,8318,92140,208923,False,219741.3409090909,261398.51874083583,178084.163077346
2017-08-22,2017,8,2017-08,22,Tuesday,False,26.4,16.5,21.5,20.551612903225802,0.9483870967741979,0.4,0.6580645161290322,-0.25806451612903214,0.0,9187,13073,25869,39246,14804,5157,8448,95155,210939,False,226142.08666666667,260553.15572545084,191731.0176078825
2017-08-23,2017,8,2017-08,23,Wednesday,False,24.1,14.4,19.3,20.551612903225802,-1.2516129032258014,0.0,0.6580645161290322,-0.6580645161290322,0.0,9146,13257,28937,51725,14611,5134,8534,95096,226440,False,227296.50331125828,254365.8101718576,200227.19645065896
2017-08-24,2017,8,2017-08,24,Thursday,False,21.0,13.0,17.0,20.551612903225802,-3.551612903225802,0.0,0.6580645161290322,-0.6580645161290322,0.0,9006,12769,27325,44942,14413,4985,8313,91858,213611,False,224966.61589403974,253295.69627997148,196637.535508108
2017-08-25,2017,8,2017-08,25,Friday,False,21.5,12.2,16.9,20.551612903225802,-3.6516129032258036,0.0,0.6580645161290322,-0.6580645161290322,0.0,7674,11803,26865,45562,12277,4242,7519,84082,200024,False,204211.9054054054,232457.9053204741,175965.90549033674
2017-08-26,2017,8,2017-08,26,Saturday,False,22.0,11.7,16.9,20.551612903225802,-3.6516129032258036,0.0,0.6580645161290322,-0.6580645161290322,0.0,2053,802,14211,35109,435,0,480,24954,78044,True,45352.333333333336,73886.65646862905,16818.010198037613
